entity_id,state,last_changed
sensor.mainesp_roomtemp,23.4375,2026-02-21T16:21:18.910Z
sensor.mainesp_roomtemp,23.375,2026-02-21T16:21:48.903Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T16:22:18.902Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T16:24:48.905Z
sensor.mainesp_roomtemp,23.25,2026-02-21T16:25:18.915Z
sensor.mainesp_roomtemp,23.1875,2026-02-21T16:26:48.928Z
sensor.mainesp_roomtemp,23.125,2026-02-21T16:27:18.925Z
sensor.mainesp_roomtemp,23.1875,2026-02-21T16:28:18.934Z
sensor.mainesp_roomtemp,23.125,2026-02-21T16:28:48.935Z
sensor.mainesp_roomtemp,23.0,2026-02-21T16:29:18.938Z
sensor.mainesp_roomtemp,22.9375,2026-02-21T16:29:48.938Z
sensor.mainesp_roomtemp,22.875,2026-02-21T16:30:18.937Z
sensor.mainesp_roomtemp,22.75,2026-02-21T16:31:48.947Z
sensor.mainesp_roomtemp,22.8125,2026-02-21T16:32:18.954Z
sensor.mainesp_roomtemp,22.75,2026-02-21T16:32:48.956Z
sensor.mainesp_roomtemp,22.6875,2026-02-21T16:33:18.951Z
sensor.mainesp_roomtemp,22.75,2026-02-21T16:35:18.960Z
sensor.mainesp_roomtemp,22.6875,2026-02-21T16:36:18.968Z
sensor.mainesp_roomtemp,22.625,2026-02-21T16:37:18.969Z
sensor.mainesp_roomtemp,22.6875,2026-02-21T16:38:18.974Z
sensor.mainesp_roomtemp,22.625,2026-02-21T16:38:48.971Z
sensor.mainesp_roomtemp,22.6875,2026-02-21T16:39:48.987Z
sensor.mainesp_roomtemp,22.625,2026-02-21T16:40:18.986Z
sensor.mainesp_roomtemp,22.6875,2026-02-21T16:41:18.999Z
sensor.mainesp_roomtemp,22.625,2026-02-21T16:41:48.994Z
sensor.mainesp_roomtemp,22.5625,2026-02-21T16:42:48.999Z
sensor.mainesp_roomtemp,22.625,2026-02-21T16:44:19.010Z
sensor.mainesp_roomtemp,22.6875,2026-02-21T16:45:19.009Z
sensor.mainesp_roomtemp,22.625,2026-02-21T16:46:19.012Z
sensor.mainesp_roomtemp,22.6875,2026-02-21T16:46:49.006Z
sensor.mainesp_roomtemp,22.625,2026-02-21T16:47:19.022Z
sensor.mainesp_roomtemp,22.5625,2026-02-21T16:47:49.017Z
sensor.mainesp_roomtemp,22.625,2026-02-21T16:48:19.017Z
sensor.mainesp_roomtemp,22.5625,2026-02-21T16:49:49.027Z
sensor.mainesp_roomtemp,22.5,2026-02-21T16:52:19.039Z
sensor.mainesp_roomtemp,22.5625,2026-02-21T16:54:19.047Z
sensor.mainesp_roomtemp,22.5,2026-02-21T16:54:49.058Z
sensor.mainesp_roomtemp,22.4375,2026-02-21T16:55:19.054Z
sensor.mainesp_roomtemp,22.375,2026-02-21T16:55:49.061Z
sensor.mainesp_roomtemp,22.4375,2026-02-21T16:56:19.065Z
sensor.mainesp_roomtemp,22.375,2026-02-21T16:56:49.063Z
sensor.mainesp_roomtemp,22.4375,2026-02-21T16:57:19.070Z
sensor.mainesp_roomtemp,22.375,2026-02-21T16:57:49.067Z
sensor.mainesp_roomtemp,22.4375,2026-02-21T16:58:49.078Z
sensor.mainesp_roomtemp,22.375,2026-02-21T16:59:19.077Z
sensor.mainesp_roomtemp,22.4375,2026-02-21T17:00:19.075Z
sensor.mainesp_roomtemp,22.375,2026-02-21T17:00:49.083Z
sensor.mainesp_roomtemp,22.3125,2026-02-21T17:01:49.086Z
sensor.mainesp_roomtemp,22.25,2026-02-21T17:02:19.083Z
